@relation 'test_set-weka.filters.unsupervised.attribute.Remove-R2,4-6'

@attribute class {DRG039,DRG057,DRG064,DRG065,DRG069,DRG066,DRG074,DRG101,DRG149,DRG176,DRG177,DRG178,DRG189,DRG190,DRG193,DRG191,DRG192,DRG194,DRG195,DRG202,DRG203,DRG207,DRG208,DRG238,DRG243,DRG291,DRG244,DRG246,DRG247,DRG249,DRG251,DRG252,DRG253,DRG254,DRG280,DRG281,DRG282,DRG286,DRG287,DRG292,DRG293,DRG300,DRG301,DRG303,DRG305,DRG308,DRG309,DRG310,DRG312,DRG313,DRG314,DRG315,DRG329,DRG330,DRG372,DRG377,DRG378,DRG379,DRG389,DRG390,DRG391,DRG392,DRG394,DRG418,DRG419,DRG439,DRG460,DRG469,DRG470,DRG473,DRG480,DRG481,DRG482,DRG491,DRG536,DRG552,DRG563,DRG602,DRG603,DRG638,DRG640,DRG641,DRG682,DRG683,DRG684,DRG689,DRG690,DRG698,DRG699,DRG811,DRG812,DRG853,DRG870,DRG871,DRG885,DRG872,DRG897,DRG917,DRG948,DRG918}
@attribute providerRegionDescription {RIDALDothan,RIDALBirmingham,RIDALMobile,RIDALHuntsville,RIDALTuscaloosa,RIDAKAnchorage,RIDAZPhoenix,RIDAZTucson,RIDAZSunCity,RIDAZMesa,RIDNVLasVegas,RIDARSpringdale,RIDARLittleRock,RIDARJonesboro,RIDMOSpringfield,RIDARFortSmith,RIDCARedding,RIDCASanMateoCounty,RIDCANapa,RIDCASacramento,RIDCASanDiego,RIDCABakersfield,RIDCAChico,RIDCALosAngeles,RIDCAOrangeCounty,RIDCAVentura,RIDCAStockton,RIDCAFresno,RIDCASantaBarbara,RIDCASantaRosa,RIDCAModesto,RIDCAContraCostaCounty,RIDCASanLuisObispo,RIDCAPalmSprings/RanchoM,RIDCASanBernardino,RIDCAAlamedaCounty,RIDCASanFrancisco,RIDCASanJose,RIDCASalinas,RIDALMontgomery,RIDFLPensacola,RIDTNMemphis,RIDCOGreeley,RIDPAErie,RIDCASantaCruz,RIDCODenver,RIDCOFortCollins,RIDCOPueblo,RIDCOColoradoSprings,RIDCTNewHaven,RIDCTHartford,RIDARTexarkana,RIDGARome,RIDMSTupelo,RIDGAColumbus,RIDNHLebanon,RIDNYSyracuse,RIDNCAsheville,RIDOHAkron,RIDOKTulsa,RIDPAYork,RIDPAHarrisburg,RIDTXHouston,RIDTXDallas,RIDTXWaco,RIDFLOrlando,RIDMIKalamazoo,RIDMSJackson,RIDMOSt.Louis,RIDMEPortland,RIDNHManchester,RIDNJCamden,RIDNYBuffalo,RIDNJHackensack,RIDNCGreenville,RIDNDBismarck,RIDNDMinot,RIDOHToledo,RIDOHElyria,RIDTNJackson,RIDVAArlington,RIDVANorfolk,RIDVARoanoke,RIDWVCharleston,RIDWIMadison,RIDWIWausau,RIDWIGreenBay,RIDFLSarasota,RIDFLMiami,RIDNMAlbuquerque,RIDCOBoulder,RIDCTBridgeport,RIDCOGrandJunction,RIDMSMeridian,RIDFLTampa,RIDFLOrmondBeach,RIDFLFortLauderdale,RIDGAAtlanta,RIDGASavannah,RIDUTSaltLakeCity,RIDWASpokane,RIDMIDetroit,RIDFLFortMyers,RIDILSpringfield,RIDILBlueIsland,RIDILChicago,RIDDCWashington,RIDDEWilmington,RIDFLClearwater,RIDGAMacon,RIDHIHonolulu}
@attribute averageMedicarePayments numeric

@data
DRG683,RIDALBirmingham,5372.81
DRG683,RIDAKAnchorage,8292.68
DRG683,RIDAKAnchorage,9271.25
DRG683,RIDAKAnchorage,12748.96
DRG683,RIDAKAnchorage,7099.53
DRG683,RIDAKAnchorage,10963.29
DRG683,RIDAZPhoenix,8141.63
DRG683,RIDAZPhoenix,6696.39
DRG683,RIDAZTucson,6048.65
DRG683,RIDAZPhoenix,7885.9
DRG683,RIDAZTucson,5344.35
DRG683,RIDAZTucson,5242.65
DRG683,RIDAZPhoenix,6057.36
DRG683,RIDAZPhoenix,6043.01
DRG683,RIDAZPhoenix,5487.34
DRG683,RIDAZPhoenix,6347.1
DRG683,RIDAZPhoenix,9999.58
DRG683,RIDAZPhoenix,8826.36
DRG683,RIDAZPhoenix,6881.77
DRG683,RIDAZPhoenix,6152.7
DRG683,RIDAZMesa,5709.77
DRG683,RIDAZPhoenix,6298.8
DRG683,RIDAZPhoenix,5463.12
DRG683,RIDAZTucson,7054.3
DRG683,RIDAZPhoenix,6231.42
DRG683,RIDAZSunCity,5206.87
DRG683,RIDAZTucson,9604.1
DRG683,RIDAZMesa,5914.28
DRG683,RIDAZPhoenix,5810.66
DRG683,RIDAZPhoenix,6146.59
DRG683,RIDAZTucson,4952.82
DRG683,RIDAZPhoenix,4813.15
DRG683,RIDAZMesa,5223.08
DRG683,RIDAZPhoenix,5903.62
DRG683,RIDAZPhoenix,5466.84
DRG683,RIDAZSunCity,5280.61
DRG683,RIDAZPhoenix,5992.23
DRG683,RIDAZTucson,4014.9
DRG683,RIDNVLasVegas,5744.62
DRG683,RIDAZPhoenix,6674.8
DRG683,RIDAZPhoenix,6285.68
DRG683,RIDAZTucson,7906.16
DRG683,RIDAZTucson,4413.92
DRG683,RIDAZPhoenix,6429.13
DRG683,RIDNVLasVegas,5217.21
DRG683,RIDAZMesa,5169.86
DRG683,RIDAZMesa,5438.45
DRG683,RIDAZMesa,6057.44
DRG683,RIDAZMesa,5427.47
DRG683,RIDAZPhoenix,5810.4
DRG683,RIDAZMesa,5964.35
DRG683,RIDAZPhoenix,4375.25
DRG683,RIDARSpringdale,4713.45
DRG684,RIDALBirmingham,2708
DRG684,RIDALTuscaloosa,2779.54
DRG684,RIDALBirmingham,2925.66
DRG684,RIDALBirmingham,2531.69
DRG684,RIDALMobile,2635.2
DRG684,RIDALBirmingham,3750.81
DRG684,RIDALHuntsville,2538
DRG684,RIDALBirmingham,2718
DRG684,RIDAZPhoenix,3991.26
DRG684,RIDAZTucson,3535.57
DRG684,RIDAZTucson,2888.52
DRG684,RIDAZPhoenix,3805.36
DRG684,RIDAZPhoenix,3626.72
DRG684,RIDAZPhoenix,3474.06
DRG684,RIDAZSunCity,3108.41
DRG684,RIDAZMesa,3316.58
DRG684,RIDAZMesa,3274.47
DRG684,RIDAZSunCity,3098.03
DRG684,RIDAZPhoenix,3937.85
DRG684,RIDAZPhoenix,3794.35
DRG684,RIDAZMesa,3446.8
DRG684,RIDAZMesa,3637.44
DRG684,RIDARSpringdale,2835.46
DRG684,RIDARLittleRock,2957.05
DRG684,RIDARLittleRock,2866
DRG684,RIDARLittleRock,3976.21
DRG684,RIDARJonesboro,3172.52
DRG684,RIDARLittleRock,2800.09
DRG684,RIDTNMemphis,3749.92
DRG684,RIDARFortSmith,3132.29
DRG684,RIDARLittleRock,3707.45
DRG684,RIDARLittleRock,3207
DRG684,RIDCANapa,4773.36
DRG684,RIDCANapa,4773.53
DRG684,RIDCASanDiego,4062.5
DRG684,RIDCAChico,4389
DRG684,RIDCABakersfield,3835.09
DRG684,RIDCABakersfield,4027
DRG684,RIDCAFresno,5523.3
DRG684,RIDCASanDiego,5157.78
DRG684,RIDCAVentura,4317.35
DRG684,RIDCAFresno,3964.11
DRG684,RIDCASacramento,4938.69
DRG684,RIDCAFresno,4383.54
DRG684,RIDCALosAngeles,5229.66
DRG684,RIDCASacramento,4368.07
DRG684,RIDCASanJose,5681.92
DRG684,RIDCASantaRosa,4386.25
DRG684,RIDCAContraCostaCounty,4234.63
DRG684,RIDCASanDiego,3716.06
DRG684,RIDCAOrangeCounty,3326.61
DRG684,RIDCAPalmSprings/RanchoM,4049.5
DRG684,RIDCALosAngeles,4262.33
DRG684,RIDCARedding,4626.73
DRG684,RIDCASanBernardino,5718.92
DRG684,RIDCASacramento,3905.72
DRG684,RIDCALosAngeles,3293.92
DRG684,RIDCAContraCostaCounty,4558.52
DRG684,RIDCASanJose,4702.5
DRG684,RIDCALosAngeles,4608.92
DRG684,RIDCALosAngeles,4060.05
DRG684,RIDCAContraCostaCounty,5316.23
DRG684,RIDCAModesto,4028.42
DRG684,RIDCAOrangeCounty,3719.87
DRG684,RIDCAPalmSprings/RanchoM,3285.54
DRG684,RIDCAOrangeCounty,3069.78
DRG684,RIDCALosAngeles,5482.34
DRG684,RIDCALosAngeles,5994
DRG684,RIDCALosAngeles,4669
DRG684,RIDCALosAngeles,3879.11
DRG684,RIDCALosAngeles,3868.05
DRG684,RIDCOGreeley,3458.57
DRG684,RIDCODenver,3111.14
DRG684,RIDCOFortCollins,2963.92
DRG684,RIDCOColoradoSprings,3651.66
DRG684,RIDCOColoradoSprings,3374.64
DRG684,RIDCODenver,5844.27
DRG684,RIDCOColoradoSprings,3050.61
DRG684,RIDCTNewHaven,4120.96
DRG684,RIDCTHartford,4717.44
DRG684,RIDCTNewHaven,4296.24
DRG684,RIDCTNewHaven,3533.6
DRG684,RIDCTBridgeport,5224.38
DRG684,RIDCTNewHaven,4314.93
DRG684,RIDCTNewHaven,3419.27
DRG684,RIDCTBridgeport,5122.91
DRG684,RIDCTHartford,3819.15
DRG684,RIDCTNewHaven,5606.29
DRG684,RIDCTHartford,3406.27
DRG689,RIDALBirmingham,5680.57
DRG689,RIDALBirmingham,7501.83
DRG689,RIDALBirmingham,5380.64
DRG689,RIDALBirmingham,5224.3
DRG689,RIDALHuntsville,6317.11
DRG689,RIDALBirmingham,5499.73
DRG689,RIDALBirmingham,5740.68
DRG689,RIDALBirmingham,6641.75
DRG689,RIDALHuntsville,4895.18
DRG689,RIDALDothan,5501.54
DRG689,RIDALBirmingham,5172.7
DRG689,RIDALHuntsville,5895.75
DRG689,RIDALBirmingham,5477.27
DRG689,RIDALBirmingham,5677.22
DRG689,RIDALHuntsville,6060.23
DRG689,RIDALHuntsville,5838.94
DRG689,RIDALBirmingham,5112.37
DRG689,RIDALBirmingham,5660.21
DRG689,RIDALMobile,5283.23
DRG689,RIDALTuscaloosa,6437
DRG689,RIDALBirmingham,6795.63
DRG689,RIDALBirmingham,6136.28
DRG689,RIDALBirmingham,6573.76
DRG689,RIDALMobile,5423.52
DRG689,RIDALBirmingham,6060.29
DRG689,RIDALBirmingham,6969.42
DRG689,RIDALMontgomery,5720
DRG689,RIDALHuntsville,5276.45
DRG689,RIDALBirmingham,5381.85
DRG689,RIDALMontgomery,6182.58
DRG689,RIDALMobile,5798.76
DRG689,RIDALBirmingham,6834
DRG689,RIDAKAnchorage,9692.58
DRG689,RIDAZPhoenix,8048.95
DRG689,RIDAZTucson,7656.19
DRG689,RIDAZTucson,6821.35
DRG689,RIDAZTucson,5810.11
DRG689,RIDAZPhoenix,7648
DRG689,RIDAZPhoenix,7490.05
DRG689,RIDAZPhoenix,7187.25
DRG689,RIDAZPhoenix,9245.81
DRG689,RIDAZPhoenix,8725.5
DRG689,RIDAZMesa,6789
DRG689,RIDAZPhoenix,7102.33
DRG689,RIDAZTucson,8692.07
DRG689,RIDAZPhoenix,7771.55
DRG689,RIDAZSunCity,6003.36
DRG689,RIDAZTucson,12109.35
DRG689,RIDAZMesa,7175.38
DRG689,RIDAZPhoenix,6770.83
DRG689,RIDAZTucson,5973.02
DRG689,RIDAZPhoenix,6116.79
DRG689,RIDAZMesa,6229.16
DRG689,RIDAZPhoenix,7224.71
DRG689,RIDAZPhoenix,6970.33
DRG689,RIDAZSunCity,6215.48
DRG689,RIDNVLasVegas,7074.62
DRG689,RIDAZPhoenix,8492.59
DRG689,RIDAZPhoenix,6528.57
DRG689,RIDAZMesa,6866.14
DRG689,RIDAZMesa,6398.57
DRG689,RIDARSpringdale,5654.34
DRG689,RIDARLittleRock,5944.97
DRG689,RIDARLittleRock,5850.36
DRG689,RIDARLittleRock,8050.13
DRG689,RIDARSpringdale,6280.42
DRG689,RIDARJonesboro,6525.69
DRG689,RIDARSpringdale,6025.06
DRG689,RIDARLittleRock,6000.91
DRG689,RIDMOSpringfield,5317.73
DRG689,RIDARLittleRock,5235.57
DRG689,RIDARLittleRock,5473.89
DRG689,RIDARLittleRock,5439.54
DRG689,RIDTNMemphis,7788.93
DRG689,RIDARFortSmith,5815.66
DRG689,RIDARFortSmith,5537.7
DRG689,RIDARLittleRock,6896.51
DRG689,RIDARLittleRock,6368.43
DRG689,RIDARLittleRock,5529.28
DRG689,RIDARTexarkana,5389.57
DRG689,RIDARLittleRock,6053.2
DRG689,RIDARJonesboro,6562.17
DRG689,RIDARLittleRock,6392
DRG689,RIDCAAlamedaCounty,12892.68
DRG689,RIDCARedding,8579.76
DRG689,RIDCASanMateoCounty,8097.91
DRG689,RIDCANapa,10069.72
DRG689,RIDCASacramento,7485.33
DRG689,RIDCASanBernardino,10215.54
DRG690,RIDALBirmingham,3440.81
DRG690,RIDALBirmingham,3073.93
DRG690,RIDALMobile,3658.85
DRG690,RIDALBirmingham,3557.08
DRG690,RIDALBirmingham,3708.4
DRG690,RIDALDothan,3776.66
DRG690,RIDGARome,4615.4
DRG690,RIDALMontgomery,4204.78
DRG690,RIDALMontgomery,3483.63
DRG690,RIDALBirmingham,3637.86
DRG690,RIDALDothan,3849.88
DRG690,RIDALBirmingham,3558.9
DRG690,RIDALBirmingham,4643.08
DRG690,RIDALMontgomery,3803.7
DRG690,RIDALBirmingham,3369.85
DRG690,RIDFLPensacola,3274.15
DRG690,RIDALBirmingham,3250.89
DRG690,RIDALHuntsville,3846.2
DRG690,RIDALBirmingham,3231.06
DRG690,RIDALBirmingham,4106.47
DRG690,RIDMSTupelo,3518.52
DRG690,RIDALTuscaloosa,3621.86
DRG690,RIDALBirmingham,3307.73
DRG690,RIDALMontgomery,3613.73
DRG690,RIDALDothan,3137.04
DRG690,RIDALBirmingham,3948.84
DRG690,RIDALBirmingham,4248.71
DRG690,RIDALHuntsville,3278.09
DRG690,RIDALDothan,3237.27
DRG690,RIDALBirmingham,3071.71
DRG690,RIDALTuscaloosa,4475
DRG690,RIDALBirmingham,3939.52
DRG690,RIDALHuntsville,3590.6
DRG690,RIDALDothan,3703.9
DRG690,RIDALBirmingham,3262.06
DRG690,RIDALDothan,3911.35
DRG690,RIDALBirmingham,3607.12
DRG690,RIDALBirmingham,3298.17
DRG690,RIDALHuntsville,3666.59
DRG690,RIDALMobile,3288.5
DRG690,RIDALHuntsville,3492.06
DRG690,RIDALBirmingham,3291.2
DRG690,RIDALMobile,5437.46
DRG690,RIDALBirmingham,3587.45
DRG690,RIDALMobile,3014.61
DRG690,RIDALMobile,3252.05
DRG690,RIDALTuscaloosa,3702.6
DRG690,RIDALTuscaloosa,4720.85
DRG690,RIDALMontgomery,3983.58
DRG690,RIDFLPensacola,3480.09
DRG690,RIDALMobile,2850.09
DRG690,RIDALBirmingham,3980.06
DRG690,RIDALBirmingham,3830.65
DRG690,RIDALBirmingham,3417.43
DRG690,RIDALMontgomery,2853.93
DRG690,RIDALTuscaloosa,5604.11
DRG690,RIDALBirmingham,3137.47
DRG690,RIDALMobile,3356.42
DRG690,RIDALBirmingham,3442.16
DRG690,RIDALBirmingham,4474.48
DRG690,RIDALMobile,3463.31
DRG690,RIDALBirmingham,3351.29
DRG690,RIDALMontgomery,3989.36
DRG690,RIDALMobile,2914.69
DRG690,RIDALMobile,3792.08
DRG690,RIDALBirmingham,4078.22
DRG690,RIDALHuntsville,3109.67
DRG690,RIDALBirmingham,3113.09
DRG690,RIDALMobile,2976.71
DRG690,RIDALTuscaloosa,4085.47
DRG690,RIDALBirmingham,3188.35
DRG690,RIDALMontgomery,3386.96
DRG690,RIDALMontgomery,3975.12
DRG690,RIDALMontgomery,3984.93
DRG690,RIDALMobile,3462.78
DRG690,RIDALBirmingham,3346.6
DRG690,RIDALBirmingham,3462.38
DRG690,RIDALBirmingham,3674.09
DRG690,RIDFLPensacola,3517.66
DRG690,RIDAKAnchorage,5753.28
DRG690,RIDAKAnchorage,7173.33
DRG690,RIDAKAnchorage,10013.5
DRG690,RIDAKAnchorage,4713.36
DRG690,RIDAKAnchorage,8508.89
DRG690,RIDAKAnchorage,6354.2
DRG690,RIDAKAnchorage,8982.95
DRG690,RIDAZPhoenix,5138.69
DRG690,RIDAZTucson,4271.57
DRG690,RIDAZPhoenix,6063.73
DRG698,RIDALTuscaloosa,8296.83
DRG698,RIDALBirmingham,9140.76
DRG698,RIDALBirmingham,9398.28
DRG698,RIDALMobile,8399.29
DRG698,RIDALBirmingham,7751
DRG698,RIDALBirmingham,8998.09
DRG698,RIDAZPhoenix,15129
DRG698,RIDAZTucson,9939.25
DRG698,RIDAZPhoenix,9994.26
DRG698,RIDAZPhoenix,9320.05
DRG698,RIDAZMesa,9061.14
DRG698,RIDAZPhoenix,9520.6
DRG698,RIDAZSunCity,7954.82
DRG698,RIDAZTucson,18589.59
DRG698,RIDAZMesa,9812.31
DRG698,RIDAZTucson,9532.31
DRG698,RIDAZPhoenix,7979.77
DRG698,RIDAZMesa,9261.88
DRG698,RIDAZPhoenix,10488.94
DRG698,RIDAZSunCity,8948.38
DRG698,RIDAZPhoenix,9992.73
DRG698,RIDAZPhoenix,9310.88
DRG698,RIDAZMesa,8718.05
DRG698,RIDARLittleRock,7826.78
DRG698,RIDARLittleRock,12479.3
DRG698,RIDARLittleRock,7219.7
DRG698,RIDARFortSmith,6909.14
DRG698,RIDARFortSmith,7229.21
DRG698,RIDCALosAngeles,15322.01
DRG698,RIDARLittleRock,6939.12
DRG698,RIDCAAlamedaCounty,17331.63
DRG698,RIDCASanMateoCounty,10458.59
DRG698,RIDCANapa,13029.93
DRG698,RIDCASanBernardino,15170.38
DRG698,RIDCASanDiego,16561.75
DRG698,RIDCASanDiego,9387.5
DRG698,RIDCAChico,10967.95
DRG698,RIDCASanJose,21009.16
DRG698,RIDCAChico,10186.55
DRG698,RIDCAAlamedaCounty,15889.57
DRG698,RIDCASanFrancisco,16837.81
DRG698,RIDCAFresno,14512
DRG698,RIDCAOrangeCounty,10579.66
DRG698,RIDCASanDiego,13088.46
DRG698,RIDCAFresno,10884.68
DRG698,RIDCASanBernardino,9737.78
DRG698,RIDCASanDiego,11985.82
DRG698,RIDCASacramento,12360.38
DRG698,RIDCALosAngeles,10677.81
DRG698,RIDCASanDiego,13027.81
DRG698,RIDCASanJose,16812.84
DRG698,RIDCASanDiego,10658.11
DRG698,RIDCASacramento,12512.12
DRG698,RIDCASanJose,15410.88
DRG698,RIDCAOrangeCounty,9937.92
DRG698,RIDCALosAngeles,10274
DRG698,RIDCASantaRosa,13658.02
DRG698,RIDCAContraCostaCounty,19046.07
DRG698,RIDCAAlamedaCounty,18266.77
DRG698,RIDCASanMateoCounty,11941.4
DRG698,RIDCALosAngeles,10800.27
DRG698,RIDCAOrangeCounty,11525.9
DRG698,RIDCALosAngeles,11654.73
DRG698,RIDCALosAngeles,21940.05
DRG698,RIDCARedding,11885.52
DRG698,RIDCAAlamedaCounty,14805.72
DRG698,RIDCASanMateoCounty,14723.92
DRG698,RIDCALosAngeles,9671.06
DRG698,RIDCAAlamedaCounty,16333.78
DRG698,RIDCASanJose,12033.9
DRG698,RIDCASacramento,10444.86
DRG698,RIDCASanDiego,9086.41
DRG698,RIDCASanBernardino,23708.05
DRG698,RIDCASalinas,13560.08
DRG698,RIDCAOrangeCounty,16318.23
DRG698,RIDCASanJose,12408.53
DRG698,RIDCALosAngeles,13678.54
DRG698,RIDCALosAngeles,11542.82
DRG698,RIDCASanMateoCounty,22041.25
DRG698,RIDCASanFrancisco,31188.27
DRG698,RIDCABakersfield,11423.25
DRG698,RIDCALosAngeles,12105.62
DRG698,RIDCAAlamedaCounty,13065.35
DRG698,RIDCAContraCostaCounty,12343.04
DRG698,RIDCASanDiego,8334.07
DRG698,RIDCASacramento,12955.16
DRG698,RIDCAContraCostaCounty,15929.23
DRG698,RIDCAModesto,12770.5
DRG698,RIDCAOrangeCounty,9567.85
DRG699,RIDALTuscaloosa,4953.1
DRG699,RIDALMobile,4280.89
DRG699,RIDAZPhoenix,7219.35
DRG699,RIDAZTucson,6332.71
DRG699,RIDAZPhoenix,6078.84
DRG699,RIDAZPhoenix,5764.66
DRG699,RIDAZPhoenix,8075.35
DRG699,RIDAZMesa,5422.05
DRG699,RIDAZPhoenix,5371.21
DRG699,RIDAZSunCity,5036.76
DRG699,RIDAZTucson,10233.29
DRG699,RIDAZMesa,5770.66
DRG699,RIDAZTucson,5126.95
DRG699,RIDAZPhoenix,5073.92
DRG699,RIDAZMesa,5245.31
DRG699,RIDAZPhoenix,6069.84
DRG699,RIDAZSunCity,5073.96
DRG699,RIDNVLasVegas,5415.61
DRG699,RIDAZPhoenix,6366.18
DRG699,RIDAZPhoenix,6408.94
DRG699,RIDAZMesa,5151.28
DRG699,RIDARSpringdale,4619.66
DRG699,RIDARLittleRock,5167.28
DRG699,RIDARLittleRock,7328.05
DRG699,RIDARJonesboro,5188.45
DRG699,RIDARSpringdale,4661.71
DRG699,RIDMOSpringfield,4774
DRG699,RIDARLittleRock,4499.55
DRG699,RIDARFortSmith,4493.63
DRG699,RIDARLittleRock,4937.47
DRG699,RIDCANapa,7387.53
DRG699,RIDCASanBernardino,7661.52
DRG699,RIDCASanDiego,11093.11
DRG699,RIDCASanDiego,5993.14
DRG699,RIDCAChico,6812.09
DRG699,RIDCASanJose,14131.53
DRG699,RIDCAChico,6294.57
DRG699,RIDCAAlamedaCounty,9755.8
DRG699,RIDCASanFrancisco,9940.72
DRG699,RIDCALosAngeles,7513.69
DRG699,RIDCABakersfield,6994.14
DRG699,RIDCALosAngeles,8935.63
DRG699,RIDCAFresno,10714.84
DRG699,RIDCAOrangeCounty,7594.92
DRG699,RIDCASanDiego,8079.25
DRG699,RIDCASanFrancisco,8332
DRG699,RIDCAFresno,6466.87
DRG699,RIDCASanDiego,8717.09
DRG699,RIDCASacramento,7883.5
DRG699,RIDCALosAngeles,7056.33
DRG699,RIDCASanDiego,6476.4
DRG699,RIDCALosAngeles,7759.84
DRG699,RIDCASanJose,9939.09
DRG699,RIDCASanDiego,6191.54
DRG699,RIDCASacramento,6615.54
DRG699,RIDCASacramento,6516.72
DRG699,RIDCASanJose,9013.86
DRG699,RIDCAOrangeCounty,5735.33
DRG699,RIDCALosAngeles,5934.2
DRG699,RIDCASantaRosa,7905.5
DRG699,RIDCAContraCostaCounty,7790.83
DRG699,RIDCAAlamedaCounty,8544.44
DRG699,RIDCALosAngeles,6305.64
DRG699,RIDCASanDiego,7034.35
DRG699,RIDCAOrangeCounty,5109
DRG699,RIDCAOrangeCounty,6248.07
DRG699,RIDCALosAngeles,6828.14
DRG699,RIDCAPalmSprings/RanchoM,6228.16
DRG699,RIDCASanBernardino,11010.94
DRG699,RIDCALosAngeles,12209.95
DRG699,RIDCALosAngeles,4925.23
DRG699,RIDCASanJose,7078.38
DRG699,RIDCASacramento,6410.69
DRG699,RIDCASanDiego,5443.38
DRG699,RIDCASanBernardino,10267
DRG699,RIDCASalinas,7210.05
DRG699,RIDCAOrangeCounty,10588.73
DRG699,RIDCASanJose,7037.37
DRG699,RIDCALosAngeles,8220.88
DRG699,RIDCASantaBarbara,6056.41
DRG699,RIDCALosAngeles,7172.85
DRG699,RIDCASanMateoCounty,12789.25
DRG699,RIDCASanFrancisco,13167.19
DRG699,RIDCALosAngeles,5452.16
DRG699,RIDCALosAngeles,7463.45
DRG699,RIDCAAlamedaCounty,7796.37
DRG699,RIDCAContraCostaCounty,7435.05
DRG699,RIDCALosAngeles,9380.09
DRG699,RIDCASacramento,6504.78
DRG811,RIDALDothan,6405.82
DRG811,RIDALBirmingham,5817.54
DRG811,RIDALBirmingham,6149
DRG811,RIDALDothan,6815.5
DRG811,RIDALBirmingham,6372.76
DRG811,RIDALBirmingham,8704.26
DRG811,RIDALBirmingham,6272.72
DRG811,RIDALHuntsville,6569.78
DRG811,RIDALBirmingham,5531.38
DRG811,RIDALBirmingham,5966.75
DRG811,RIDALBirmingham,6320.16
DRG811,RIDALBirmingham,6174.16
DRG811,RIDALBirmingham,5807.15
DRG811,RIDALHuntsville,7653.92
DRG811,RIDALHuntsville,6085.28
DRG811,RIDALMobile,5564.63
DRG811,RIDALTuscaloosa,6648.55
DRG811,RIDALBirmingham,6841.58
DRG811,RIDALBirmingham,6943.08
DRG811,RIDALMobile,5699.44
DRG811,RIDALBirmingham,7906.66
DRG811,RIDALHuntsville,5899.92
DRG811,RIDMIDetroit,10762.08
DRG811,RIDALBirmingham,6030.6
DRG811,RIDAKAnchorage,11049.3
DRG811,RIDAZPhoenix,7614.66
DRG811,RIDAZTucson,10035.86
DRG811,RIDAZPhoenix,8985.26
DRG811,RIDAZPhoenix,7666.75
DRG811,RIDAZMesa,6867.16
DRG811,RIDAZSunCity,6828.58
DRG811,RIDAZTucson,14889.28
DRG811,RIDAZMesa,6589.47
DRG811,RIDAZSunCity,6835.64
DRG811,RIDNVLasVegas,7479.63
DRG811,RIDAZPhoenix,8762.16
DRG811,RIDAZPhoenix,10357.35
DRG811,RIDARLittleRock,7031.29
DRG811,RIDARLittleRock,6738.8
DRG811,RIDARLittleRock,9394.25
DRG811,RIDARJonesboro,6919.12
DRG811,RIDARSpringdale,6584.52
DRG811,RIDMOSpringfield,6144.09
DRG811,RIDARLittleRock,6082.54
DRG811,RIDARLittleRock,7004.9
DRG811,RIDARFortSmith,5871.66
DRG811,RIDARLittleRock,7720.29
DRG811,RIDARLittleRock,6399.68
DRG811,RIDARJonesboro,6202.37
DRG811,RIDARLittleRock,7121.66
DRG811,RIDARLittleRock,5728.84
DRG811,RIDCASanMateoCounty,8838.2
DRG811,RIDCANapa,9225.46
DRG811,RIDCASacramento,9315
DRG811,RIDCALosAngeles,14232
DRG811,RIDCASanBernardino,11568.73
DRG811,RIDCASanDiego,8879.28
DRG811,RIDCAChico,8840.46
DRG811,RIDCABakersfield,10638
DRG811,RIDCAAlamedaCounty,13471.57
DRG811,RIDCALosAngeles,10338.7
DRG811,RIDCALosAngeles,11795.33
DRG811,RIDCAOrangeCounty,9481.58
DRG811,RIDCASanDiego,10219.68
DRG811,RIDCAVentura,8377.84
DRG811,RIDCAStockton,12523.61
DRG811,RIDCASanBernardino,12137.08
DRG811,RIDCAFresno,11156.57
DRG811,RIDCASanBernardino,7965.58
DRG811,RIDCASanDiego,11075.18
DRG811,RIDCALosAngeles,14050.27
DRG811,RIDCALosAngeles,13249.26
DRG811,RIDCASacramento,11889
DRG811,RIDCALosAngeles,8673.64
DRG811,RIDCASanDiego,10148.73
DRG811,RIDCALosAngeles,9175
DRG811,RIDCAFresno,9517.92
DRG811,RIDCASanJose,12838.8
DRG811,RIDCALosAngeles,11077.91
DRG811,RIDCASanBernardino,9852.68
DRG811,RIDCALosAngeles,12197.55
DRG811,RIDCASacramento,8343.76
DRG811,RIDCASanJose,12152.23
DRG811,RIDCAOrangeCounty,11554.81
DRG811,RIDCALosAngeles,11747
DRG811,RIDCASantaCruz,13006
DRG811,RIDCAAlamedaCounty,11556.45
DRG811,RIDCAOrangeCounty,12089.05
DRG811,RIDCAOrangeCounty,10556.17
DRG812,RIDALBirmingham,3681.9
DRG812,RIDALDothan,3928.93
DRG812,RIDALMontgomery,4508.46
DRG812,RIDALMontgomery,3640.07
DRG812,RIDALBirmingham,3828.06
DRG812,RIDALBirmingham,5106.58
DRG812,RIDALBirmingham,3443.41
DRG812,RIDFLPensacola,3843.18
DRG812,RIDALBirmingham,2893.78
DRG812,RIDALHuntsville,3924.14
DRG812,RIDALBirmingham,3461.77
DRG812,RIDALTuscaloosa,3667.63
DRG812,RIDALBirmingham,3441.37
DRG812,RIDALDothan,3250.92
DRG812,RIDALBirmingham,4358.82
DRG812,RIDALHuntsville,3263.07
DRG812,RIDALDothan,3373.47
DRG812,RIDALBirmingham,3378.55
DRG812,RIDALHuntsville,3717.25
DRG812,RIDALBirmingham,3619.4
DRG812,RIDALDothan,4202.9
